"behaviour","varWaveWingBeat","varRestWaves","varOrigWave","eigenValue1","beatsSec","amplitude","propExplPC1","propExplPC2","propExplPC3","odbaAvg","odbasd","burstmeanx","burstmeany","burstmeanz","sdx","sdy","sdz","skewx","skewy","skwz","kurtx","kurty","kurtz","xmax","ymax","zmax","xmin","ymin","zmin","xycorr","xzcorr","yzcorr","trendx","trendy","trendz","dynxmax","dynymax","dynzmax","xycross","xzcross","yzcross","rollanimaltrack","pitchanimaltrack","autcorxmean","autcorymean","autcorzmean","autcorxsd","autcorysd","autcorzsd","dynxmean","dynymean","dynzmean","dynxmin","dynymin","dynzmin","dynxsd","dynysd","dynzsd"
"Bodycare",0.00125396162009616,0.0249231208140085,0.028685005674297,3.93721228313914,0.252493372048984,0.0999684656469061,0.46727,0.32898,0.20375,0.318888850776946,0.197151110970517,0.0617823745265152,-0.670506332859849,-0.710863517992424,0.163512886701584,0.141307461696973,0.121178022778925,0.617784696857337,0.0353482172982592,0.529612361176353,6.39555644354725,4.11498351100349,4.65185832894215,0.880859375,-0.171875,-0.166015625,-0.55078125,-1.083984375,-1.064453125,0.0225626012429723,0.251283469450314,0.11559943783857,-0.00102090839489757,0.000222491214765308,-0.000402454902937474,0.819077000473485,0.498631332859849,0.544847892992424,4,2,63,0.0936166289511119,-0.737897637180134,0.238684361243375,0.101539484373473,0.159126599094144,0.165134590688626,0.277209373358774,0.269017673270594,3.56903749241867e-18,2.35295742357868e-17,-4.37068487429918e-17,-0.612563624526515,-0.413478042140151,-0.353589607007576,0.163512886701584,0.141307461696973,0.121178022778925
"Bodycare",0.00311846523337538,0.188348821144799,0.197704216844925,14.4148803712719,10.3522282540083,0.157649049856119,0.59391,0.28321,0.12288,0.598313737068842,0.577213797503734,0.181174538352273,-0.742106119791667,-0.610684481534091,0.392821215257659,0.358762947539873,0.223305249112912,-0.265932457265483,-1.20979212294207,2.22902808945157,8.25030190346535,14.7390382752103,17.5729917577319,1.810546875,0.974609375,1.083984375,-1.525390625,-3.2265625,-1.244140625,-0.38652233414302,-0.192303705451259,-0.147785010214565,0.000273027204776983,0.000162734091194423,0.000262325900310769,1.62937233664773,1.71671549479167,1.69466885653409,28,18,111,0.244840477796664,-0.774027539877083,0.0564027245376301,0.0294436641089586,0.0837339038655057,0.212650194896674,0.221382383062943,0.201522182329303,1.23974822279948e-18,-3.99647726865151e-17,2.98329624202677e-17,-1.70656516335227,-2.48445638020833,-0.633456143465909,0.392821215257659,0.358762947539873,0.223305249112912
"Bodycare",0.000187400846578661,0.0306377384910576,0.0311999410307936,0.564217559112554,0.252493372048984,0.0386461894511814,0.84712,0.1022,0.05068,0.12685033484705,0.273736676424448,-0.0706602154356061,-0.730246803977273,-0.670350970643939,0.129304890733881,0.126391342053233,0.064312124508183,5.62868843313123,2.74390562641603,-0.76561385008765,100.912569190929,70.3371119676441,22.1531031871361,1.53125,0.654296875,-0.4296875,-1.001953125,-1.638671875,-1.203125,0.77013142255872,-0.663752755561217,-0.682067468944643,0.000235704478808639,0.0003235752960138,-0.000398499713035368,1.60191021543561,1.38454367897727,0.240663470643939,0,4,43,-0.112097342604175,-0.819500639697485,0.0440029026713074,0.0717572654282375,0.319750403526972,0.209469482009074,0.202332905835402,0.188014189462603,3.26536334699546e-18,-2.02037122022253e-17,5.38735541998995e-17,-0.931292909564394,-0.908425071022727,-0.532774029356061,0.129304890733881,0.126391342053233,0.064312124508183
"Bodycare",0.00184696089044767,0.144953649467592,0.150494532138935,8.32307562634241,9.2160080797879,0.121324847462297,0.66936,0.22125,0.10939,0.480146087562414,0.535183593581166,0.166348544034091,-0.728737571022727,-0.643650864109849,0.336287506502515,0.294244306878336,0.158629535016997,0.805368130444538,-1.30764110644056,0.408136123599775,13.3808389182634,16.9456392689295,8.35037265697017,2.369140625,0.43359375,0.009765625,-1.474609375,-2.890625,-1.46484375,-0.492268772521962,0.105844421364982,-0.00853149987711775,0.000725906002166909,-0.000133550394494844,0.000279715997748305,2.20279208096591,1.16233132102273,0.653416489109849,18,8,77,0.237659269776268,-0.764555840833395,0.0836403735682116,0.0499299153024038,0.162943050180383,0.203089912544689,0.215439301482682,0.185665369054869,-6.60087642262263e-18,2.10212273346511e-17,2.35834506647652e-17,-1.64095791903409,-2.16188742897727,-0.821192885890151,0.336287506502515,0.294244306878336,0.158629535016997
"Bodycare",0.00905445490781466,0.0229926258295037,0.0501559905529477,10.8247164400752,0.252493372048984,0.268628482929619,0.72481,0.21151,0.06369,0.317692584133236,0.205564195416751,-0.0205817945075758,-0.310746626420455,-0.917132753314394,0.121778844711909,0.210476365360346,0.100342729097487,2.60781096132595,-0.147864520641191,0.555101902794213,14.4374640806498,2.52331147103908,3.56262469512762,0.775390625,0.208984375,-0.5859375,-0.291015625,-0.73828125,-1.26171875,0.216327267177219,0.0359643087374824,-0.67258541386434,0.000253120689416223,0.00187394668388726,-0.000861418068948144,0.795972419507576,0.519731001420455,0.331195253314394,16,0,6,-0.0229706381097924,-0.324314052765391,0.288276819466275,0.714719070408209,0.558118470775497,0.186652589411255,0.103718357715787,0.119495616694137,9.12998846479862e-20,-1.47150157070127e-17,-1.68615147051342e-17,-0.270433830492424,-0.427534623579545,-0.344585996685606,0.121778844711909,0.210476365360346,0.100342729097487
"Bodycare",0.00272145252811937,0.0632775052671517,0.0714418628515098,8.73987043113248,0.378740058073476,0.147272373398839,0.55721,0.36432,0.07847,0.409764873970529,0.317113165311095,0.183800899621212,-0.697162050189394,-0.658269708806818,0.267085420303008,0.214145324750227,0.104982213452225,0.754887049788084,-0.421518358704211,0.314130095060386,6.1237766280055,6.77866700877486,3.05539216838218,1.458984375,0.044921875,-0.318359375,-0.599609375,-1.783203125,-0.943359375,0.0262903651649069,0.0496722105483652,-0.254742686929149,2.65449927117507e-05,-0.00015689684232924,0.00030037852122723,1.27518347537879,0.742083925189394,0.339910333806818,4,0,70,0.245400373071128,-0.753403569590603,0.285322622956946,0.142800091239125,0.373948475727895,0.170565444459799,0.194234118031003,0.155492328350855,-1.30585786094942e-17,-1.63823230606875e-17,5.04846523809303e-17,-0.783410274621212,-1.08604107481061,-0.285089666193182,0.267085420303008,0.214145324750227,0.104982213452225
"Bodycare",0.0009795661222402,0.097596037317089,0.10053473568381,6.67120517616615,0.252493372048984,0.0883563532296096,0.53046,0.38615,0.08339,0.478428864282025,0.400219098651278,0.213438091856061,-0.684326171875,-0.689837831439394,0.308419540622325,0.279647377173761,0.127277228100153,1.02632092389242,-0.70132412013405,0.258782246379085,13.8539199212623,8.05041587459898,4.8279330821804,2.388671875,0.376953125,-0.31640625,-1.26171875,-2.16796875,-1.216796875,0.126742875961985,0.00336633675482583,-0.137225759665044,0.000231783044955618,-5.50714018140739e-05,0.000296429063484403,2.17523378314394,1.061279296875,0.373431581439394,8,8,107,0.274381154203285,-0.706998948137988,0.066625869781741,0.0193391369820116,0.124210317068796,0.208178120293565,0.215938625986221,0.239664311477999,2.73838051547795e-18,0,-1.6783213487557e-17,-1.47515684185606,-1.483642578125,-0.526959043560606,0.308419540622325,0.279647377173761,0.127277228100153
"Bodycare",0.000494693998312091,0.0589132822093027,0.0603973642042389,3.782292504637,10.4784749400328,0.0627898181178697,0.54108,0.35839,0.10053,0.334827713839388,0.351688332725728,0.205588600852273,-0.67355439157197,-0.677845348011364,0.198001589927743,0.23978483691496,0.122159657045296,2.26889437399812,-0.0375419606056462,1.70685040880642,22.7955026816908,12.5811914334369,9.38056701940433,1.85546875,0.517578125,0.0625,-0.587890625,-1.72265625,-1.099609375,0.0451548110729504,0.185343446191662,-0.388669218283259,-0.000134725487146919,-0.000243263286177109,9.57850184488911e-05,1.64988014914773,1.19113251657197,0.740345348011364,6,2,50,0.289265471587942,-0.728374001263987,0.166060681407676,0.0459364614315994,0.328346405644577,0.202747596230975,0.216416703112475,0.1786529726796,-4.51412092023392e-18,2.69335012641954e-17,1.00604413235249e-17,-0.793479225852273,-1.04910185842803,-0.421764026988636,0.198001589927743,0.23978483691496,0.122159657045296
"Bodycare",0.00096163612476691,0.0600609851310501,0.0629458935053508,4.17529235344211,0.252493372048984,0.087543980429873,0.71795,0.20089,0.08116,0.255885380796602,0.351641055189184,0.176669034090909,-0.677867542613636,-0.680582682291667,0.193311002327465,0.203682095332004,0.0939111939454666,-0.55794759982131,-0.262315860468541,2.24419521464802,22.4703518542753,55.5187783327334,11.5773556837799,1.5,1.1328125,-0.041015625,-1.109375,-2.58203125,-0.857421875,-0.555671706632628,0.392132008926566,-0.306955880950349,-0.000484731769593488,0.000194652664776395,-0.000492342166395464,1.32333096590909,1.81068004261364,0.639567057291667,8,6,46,0.253357868194405,-0.743889941194419,0.190000988255681,0.0242310623880607,0.381638996934194,0.187430581054659,0.222116672905103,0.163759722940563,4.4597054702891e-18,-1.09363215178579e-17,-3.70414951457175e-17,-1.28604403409091,-1.90416370738636,-0.176839192708333,0.193311002327465,0.203682095332004,0.0939111939454666
"Bodycare",0.00139237117656447,0.10835258895789,0.112529702487583,6.80967176514739,10.8572149981063,0.105341237635407,0.62261,0.32352,0.05387,0.42800810842803,0.437584483725762,0.236046993371212,-0.652033025568182,-0.682491418087121,0.255956452465973,0.324463129984255,0.0997396077947145,-0.21882936716217,2.39936776029287,0.00501146239063271,7.68486846039053,27.0524472717798,6.19540444977947,1.4140625,2.1953125,-0.33984375,-1.013671875,-1.90234375,-1.185546875,-0.219611619359106,0.117146306349806,-0.096203190506036,-0.000656645595419,-0.000815963956590078,0.000206163477514038,1.17801550662879,2.84734552556818,0.342647668087121,10,6,77,0.314523996888785,-0.688429028208701,0.14280967803235,0.078513351057603,0.107332756408285,0.218679044870036,0.203980886574594,0.197742586737999,-1.19218603942789e-17,-5.22220324602416e-17,3.33987657868877e-18,-1.24971886837121,-1.25031072443182,-0.503055456912879,0.255956452465973,0.324463129984255,0.0997396077947145
"Bodycare",0.00132831363832713,0.0792518671200046,0.083236808034986,5.21674441539463,0.378740058073476,0.102889538720819,0.55476,0.35757,0.08767,0.39616961518595,0.382154179922381,0.2744140625,-0.671512488162879,-0.648393110795455,0.246788134248986,0.272756237778282,0.121407397565569,-0.638427365021984,0.576683530707345,0.57762949605414,8.90724579143858,23.8975261773427,5.62568773207584,1.16015625,1.53515625,-0.02734375,-0.9375,-2.076171875,-1.046875,-0.182543315784139,0.151824832204485,-0.282432702603139,-0.000318874925405501,-0.000931848473095436,0.000661382906609318,0.8857421875,2.20666873816288,0.621049360795455,8,8,66,0.385918920938377,-0.720315590508056,0.135811986899688,0.0800236390172084,0.338431171886233,0.205457684772663,0.199235445724939,0.17513347783491,0,-1.26028235485413e-18,4.04033175780397e-17,-1.2119140625,-1.40465938683712,-0.398481889204545,0.246788134248986,0.272756237778282,0.121407397565569
"Bodycare",0.00138872054335867,0.112356704102225,0.116522865732301,6.85984851383552,4.6711273829062,0.10520305084056,0.57214,0.2954,0.13246,0.462437148921746,0.47175851150971,0.255252722537879,-0.746907552083333,-0.612726384943182,0.318327652742874,0.274335147489394,0.164528886691737,0.540109151914329,-1.30855194616569,-0.289667411528007,8.86014992428939,14.3803348651648,9.48649986833314,1.87890625,0.701171875,0.177734375,-1.16796875,-2.447265625,-1.40234375,-0.285495764236026,0.0459011718631589,-0.0349411420686244,0.000801873035270561,-4.10282484885451e-05,0.000308054519407613,1.62365352746212,1.44807942708333,0.790460759943182,10,10,66,0.350748715353104,-0.793178299567543,0.0561309612447647,0.027340231421479,0.0771754071319908,0.212598708950966,0.211104990193065,0.202424297840324,1.24647315104737e-18,3.91073700025732e-17,-5.04814439227967e-17,-1.42322147253788,-1.70035807291667,-0.789617365056818,0.318327652742874,0.274335147489394,0.164528886691737
"Bodycare",0.00163326874399927,0.137193827184448,0.142093633416446,8.45333641743744,0.378740058073476,0.114090564727114,0.49564,0.33543,0.16893,0.612308050318526,0.516408802260079,0.132694128787879,-0.752596768465909,-0.561057350852273,0.353383650269812,0.321877181241726,0.241252822455416,0.614299452025548,0.125261003917652,1.46378258025835,7.04457340458522,8.10006224739484,8.6463427352094,1.673828125,0.712890625,0.7109375,-1.357421875,-2.0234375,-1.357421875,-0.202591717206752,0.0259881105531763,-0.287256244218352,0.000735757036340157,-0.000758102903927176,0.00123098311575925,1.54113399621212,1.46548739346591,1.27199485085227,18,18,97,0.206299273541158,-0.817061510793451,0.0758658309999611,0.0670103105071709,0.202513294183666,0.203434576105919,0.202328438594635,0.17374166798505,4.50313515958468e-19,-2.69404732437196e-17,-2.02734255805509e-17,-1.49011600378788,-1.27084073153409,-0.796364524147727,0.353383650269812,0.321877181241726,0.241252822455416
"Bodycare",0.00064998765852478,0.0872544040377872,0.0892043670133615,5.20116093843351,0.252493372048984,0.0719736387331179,0.63054,0.24307,0.12639,0.332256166512425,0.422269997551514,0.129512902462121,-0.791207978219697,-0.571799538352273,0.290615113286979,0.186344874725253,0.149300159158077,3.47498805051963,-1.57005453178605,-0.249268923358119,37.3751251153913,18.1178337137694,20.1591344471323,2.908203125,0.0703125,0.376953125,-1.033203125,-2.169921875,-1.671875,-0.292519028648384,-0.111532004709061,-0.220437779094819,-0.000567673566725798,0.000559838341898793,-0.000645618831687091,2.77869022253788,0.861520478219697,0.948752663352273,8,12,23,0.194262985746983,-0.8995206485414,0.0647417561764407,0.0701394123066279,0.159459018678038,0.214613870176699,0.204743055497989,0.181110321535327,-1.64498931889799e-18,4.7054784968512e-17,-2.00926738831398e-17,-1.16271602746212,-1.3787138967803,-1.10007546164773,0.290615113286979,0.186344874725253,0.149300159158077
"Bodycare",0.00383873150451768,0.0409391093863965,0.0524553038999496,6.73328828999839,0.252493372048984,0.17491005356764,0.61584,0.2602,0.12397,0.336325345070018,0.29697770310058,0.168153705018939,-0.721087831439394,-0.643295750473485,0.174196699086387,0.18863448892928,0.138744569130509,0.752987896398205,-2.8353187273034,1.08427025939518,6.7644606845339,23.3989938794742,4.62628132560573,0.87109375,-0.103515625,-0.076171875,-0.513671875,-2.29296875,-0.962890625,-0.32102424466181,0.396867093191988,-0.533692213185793,0.000442801024471887,0.000608407564371384,-0.000377437849126714,0.702940044981061,0.617572206439394,0.567123875473485,0,2,33,0.261371173848306,-0.796680223207695,0.226908488983428,0.212003861880168,0.513854632610614,0.19458623936026,0.174688994194317,0.176869377699795,4.13088984693148e-19,-1.6359966524413e-17,1.34680292026639e-17,-0.681825580018939,-1.57188091856061,-0.319594874526515,0.174196699086387,0.18863448892928,0.138744569130509
"Bodycare",0.00281620471887523,0.209678749011843,0.218127363168469,14.5485983831697,15.402095694988,0.149814212323351,0.6672,0.1969,0.1359,0.550540864522354,0.681850677815695,0.191576408617424,-0.821141098484849,-0.501879142992424,0.40601559229478,0.334919034239912,0.223405882016518,0.389526934426413,-0.295367903345464,-0.0767572826330373,9.66544839977395,16.1486381818856,16.0984554572644,2.47265625,1.25,0.806640625,-1.677734375,-2.875,-1.896484375,-0.528890138473912,-0.245510212475084,0.100113465502536,0.0003514851795404,-5.15970763847678e-05,0.000258418478402651,2.28107984138258,2.07114109848485,1.30851976799242,18,28,48,0.281011527849775,-0.897231613308449,0.0252807653656891,0.0218303162886137,0.035535913279674,0.220375883114492,0.220544505527844,0.207739161380756,-2.10351648767832e-17,2.6497917779528e-17,-4.24534966577061e-17,-1.86931078361742,-2.05385890151515,-1.39460523200758,0.40601559229478,0.334919034239912,0.223405882016518
"Bodycare",0.00456713117480655,0.298641109894471,0.312342503418891,18.8860020471932,16.6645625552329,0.190784306178638,0.68671,0.19636,0.11694,0.664912396335514,0.747539113056185,0.235543915719697,-0.859944661458333,-0.439038825757576,0.500391461539724,0.38515840825565,0.236858883616224,-0.149930077344809,0.169798807023528,0.335176786679379,6.43659803869898,12.4000121970498,10.1743682936306,2.236328125,1.322265625,0.830078125,-1.66796875,-2.66015625,-1.533203125,-0.510988888863598,-0.189716439112267,0.0790402221798285,-0.000323561284068897,-0.00020395468547209,-0.000120135867970182,2.0007842092803,2.18221028645833,1.26911695075758,32,48,48,0.366110260184255,-0.913708239845662,0.0387862933774338,0.0222038450087408,0.0352325200835974,0.211415793428003,0.218938028585482,0.211855500069455,-2.29806455506359e-18,4.03931018473425e-17,-1.51282137792824e-17,-1.9035126657197,-1.80021158854167,-1.09416429924242,0.500391461539724,0.38515840825565,0.236858883616224
"Bodycare",0.0045029108329444,0.114236120904894,0.127744853403727,10.7006224450072,0.252493372048984,0.189438208448382,0.65179,0.24497,0.10324,0.488985704434257,0.432703247503794,0.0909386837121212,-0.746471058238636,-0.599372632575758,0.33873432815918,0.23965835957848,0.15431685529338,-2.04226153604377,1.32524036828106,0.419481908593186,23.146192511717,15.0617393367272,3.32365851020512,1.134765625,0.828125,0.01953125,-2.80859375,-1.71484375,-0.984375,-0.354916791480828,0.122034907437516,-0.308369269866507,-0.000466830873073586,0.000783426309806038,-0.00121061293240352,1.04382694128788,1.57459605823864,0.618903882575758,8,8,39,0.144170786515633,-0.830221619338522,0.125909679620109,0.119648581337016,0.55256107848092,0.188500815760682,0.200368860279638,0.105938064257076,-1.63451691155012e-18,-1.09125051331326e-17,-6.59227775482474e-18,-2.89953243371212,-0.968372691761364,-0.385002367424242,0.33873432815918,0.23965835957848,0.15431685529338
"Bodycare",0.00148574213297725,0.139123540205723,0.143580766604655,8.45412489584441,16.5383158692084,0.108815966544161,0.64581,0.23009,0.1241,0.515747350547377,0.475435853341477,0.19583037405303,-0.729181463068182,-0.601821437026515,0.330550620848156,0.289319630679435,0.171335083049956,0.770381653410484,2.27291334959457,-0.304022884522737,11.7056728875841,18.4588509530837,6.071868443827,2.171875,1.412109375,-0.04296875,-1.283203125,-1.765625,-1.494140625,-0.464429300011992,0.0933256748201433,-0.194058113094786,-3.42133480130962e-05,0.00068098052227563,-0.00079024757934735,1.97604462594697,2.14129083806818,0.558852687026515,14,10,55,0.286769478909927,-0.798379988904021,0.0630497247846529,0.0682443254957841,0.286713315444226,0.20787610302623,0.202567383108551,0.169921834961437,6.20680076082883e-18,-5.22170657670509e-17,-1.33881514289713e-17,-1.47903349905303,-1.03644353693182,-0.892319187973485,0.330550620848156,0.289319630679435,0.171335083049956
"Bodycare",0.000140730300992687,0.0180867947159087,0.0185089856188868,0.927569293129095,6.31233430122459,0.0334899664581193,0.65751,0.28256,0.05993,0.147381406841856,0.183173655075087,0.153061375473485,-0.846746271306818,-0.488924893465909,0.100944905125799,0.127228440067657,0.0421088742958643,-0.585685214018162,0.509563659229334,1.95340584628965,12.2689397107603,58.541674289342,16.1618259197013,0.607421875,0.375,-0.158203125,-0.46875,-1.98046875,-0.576171875,-0.341940289718549,0.173371657884051,0.0265281890377092,-0.000234465058591329,0.000102776978955384,-0.000189691799374222,0.454360499526515,1.22174627130682,0.330721768465909,2,2,4,0.297325552633867,-1.0129040091695,0.100693572750455,0.0300409842765747,0.387512147468627,0.201437779104974,0.225508346770339,0.142186003758119,-1.3468439885305e-17,5.13150270135552e-17,2.52474597234788e-17,-0.621811375473485,-1.13372247869318,-0.0872469815340909,0.100944905125799,0.127228440067657,0.0421088742958643
"Bodycare",0.0013245057116959,0.167280430589766,0.171253947724854,8.74457642599179,14.0133821487186,0.102741954219536,0.55574,0.35659,0.08767,0.582709194214876,0.545709846219851,-0.112319483901515,-0.818078243371212,-0.538884943181818,0.381891284056598,0.363308928603351,0.174124958926177,-0.933888453109821,0.212446401926252,1.2453208441081,11.047671430751,13.216132322344,8.13567002189448,1.052734375,1.46875,0.453125,-2.650390625,-2.5859375,-1.05078125,0.203427129542357,-0.268695418950809,-0.19015210138657,-0.000112361786175479,-0.000711842467830612,0.000770444242853603,1.16505385890152,2.28682824337121,0.992009943181818,14,44,75,-0.18304054025998,-0.874271447978683,0.0900403172103966,0.0529137793364342,0.163447531558354,0.199569455932454,0.206706397024404,0.179406184220098,-7.28309087555703e-18,3.27145171714967e-17,5.05655953627232e-17,-2.53807114109848,-1.76785925662879,-0.511896306818182,0.381891284056598,0.363308928603351,0.174124958926177
"Bodycare",0.000626551174738236,0.00271207227174881,0.00459172579596352,0.946759425262177,0.252493372048984,0.0706641563925545,0.82575,0.12452,0.04973,0.0970743142540462,0.0683946615520594,-0.0378565932765152,-0.779496626420455,-0.610388553503788,0.0525071568385859,0.0358859951156725,0.0389337948637559,-1.02900300922695,0.225258018599087,1.11016556704261,3.78930335771606,4.4287533642345,3.35813573616062,0.076171875,-0.634765625,-0.494140625,-0.22265625,-0.896484375,-0.66796875,0.588401752621976,-0.841646080662009,-0.660511635448448,0.000526503288068467,0.000277528860530297,-0.00041711203421238,0.114028468276515,0.144731001420455,0.116247928503788,0,0,2,-0.066276256011821,-0.903237426683664,0.703529325498908,0.390185620051614,0.747850007998756,0.10511527064977,0.136930177065463,0.109753827124326,2.05046142398211e-19,4.0398254631105e-17,-3.3668661285081e-17,-0.184799656723485,-0.116987748579545,-0.0575801964962122,0.0525071568385859,0.0358859951156725,0.0389337948637559
"Bodycare",0.00417939437444287,0.0764145078551796,0.0889526909785082,7.75986186338493,0.252493372048984,0.182506182583402,0.64282,0.29993,0.05725,0.397012897978363,0.357216244403893,0.191554214015152,-0.802371863162879,-0.526522549715909,0.29463455452346,0.208684500649044,0.0895561108844243,-0.13724201227772,-1.34364865815451,-0.483454414594442,9.48159623691992,12.8752721243605,14.2684419179244,1.896484375,-0.021484375,-0.015625,-1.33984375,-2.275390625,-1.125,0.15684003475633,-0.104467886319571,-0.0039942893019263,0.00136257629631381,0.000292207009722556,0.000173905432721468,1.70493016098485,0.780887488162879,0.510897549715909,4,12,38,0.304713725892696,-0.903863432637623,0.217605614041908,0.0398026043919263,0.0963754269105057,0.178738542418864,0.204874754512421,0.204211842565457,3.28449859130389e-18,-2.91400509679161e-18,-3.02722388402468e-17,-1.53139796401515,-1.47301876183712,-0.598477450284091,0.29463455452346,0.208684500649044,0.0895561108844243
"Bodycare",0.00251879305736069,0.0386586722775264,0.0462150514496085,3.85269608752775,0.252493372048984,0.14168280557831,0.67369,0.23607,0.09024,0.258760926918331,0.308973127982079,0.0527047821969697,-0.726510712594697,-0.660740707859849,0.112987653629846,0.179159244722609,0.154064338337702,-0.800930716915201,1.31440925509231,-2.49975878250866,17.1727545116397,30.5041581456453,20.0736818753382,0.65234375,0.529296875,-0.271484375,-0.671875,-2.037109375,-1.75390625,0.397815142744998,0.00906301044339237,-0.600801140174855,-1.65799522595204e-05,-0.000475652666203066,0.000545542973565013,0.59963896780303,1.2558075875947,0.389256332859849,0,4,26,0.0841708555346795,-0.824826533331145,0.0751798683619471,0.17170508763911,0.306603996105777,0.210542749006496,0.177261539022947,0.161878298104659,-5.19308199662091e-19,4.70396410461217e-17,2.44499910374714e-17,-0.72457978219697,-1.3105986624053,-1.09316554214015,0.112987653629846,0.179159244722609,0.154064338337702
"Bodycare",0.00102441122316326,0.100243607013187,0.103316840682676,5.6162209654504,9.46850145183689,0.0903562229233151,0.50836,0.39764,0.094,0.523869678227588,0.399672740343267,-0.117942116477273,-0.78860381155303,-0.575543027935606,0.276289576455295,0.319096244801795,0.158357289851362,0.104407402796656,0.813488936918605,-0.634543714727608,3.30932626353849,10.64751995577,5.65833476459795,0.611328125,1.03125,-0.095703125,-0.875,-2.154296875,-1.2734375,0.0221726531021296,-0.396548715583021,-0.163646036397529,-0.000944114657044656,-0.000306806819404679,0.000883432108203601,0.729270241477273,1.81985381155303,0.479839902935606,24,39,61,-0.208530434112034,-0.849679439271906,0.14635552751954,0.0238125054114502,0.218469678510129,0.196296314134519,0.209717752517656,0.167584872430701,-1.40724513796925e-17,-2.69394465371169e-17,1.68505141053661e-17,-0.757057883522727,-1.36569306344697,-0.697894472064394,0.276289576455295,0.319096244801795,0.158357289851362
"Bodycare",0.000288632150539669,0.0222329357347042,0.0230988321863232,1.53828661835958,0.252493372048984,0.0479615551823867,0.45006,0.40987,0.14008,0.200052953182392,0.259025932285713,-0.0403867779356061,-0.815000591856061,-0.543508818655303,0.151533248945543,0.14501232078245,0.0856355969075259,-2.62111871882454,0.888366295928855,0.410630036604954,19.8301471483591,15.2178150479927,15.3518391034105,0.392578125,0.046875,-0.07421875,-1.193359375,-1.5078125,-1.0625,0.0236192512148659,-0.0482490608378553,0.101683732092774,-0.000535817409989304,-3.14695544384949e-05,0.000276686870022957,0.432964902935606,0.861875591856061,0.469290068655303,4,13,16,-0.068211456736009,-0.956820860482049,0.097610508508042,0.0223586886978209,0.142374600158273,0.20369914428758,0.217847505597041,0.197791711973831,4.90598916283184e-18,-5.38277630854176e-17,-4.71320189727025e-17,-1.15297259706439,-0.692811908143939,-0.518991181344697,0.151533248945543,0.14501232078245,0.0856355969075259
"Bodycare",0.00130823357183789,0.114476305260373,0.118401005975886,6.9181247193992,0.378740058073476,0.102108888609818,0.58385,0.32374,0.0924,0.499192138896063,0.417296747261518,0.135786576704545,-0.703790838068182,-0.66159150094697,0.327814801049114,0.2742732582456,0.141787339075943,0.553450298678207,-0.98968621977569,-0.350413766289257,10.0167830090132,7.61017984552192,8.61185518246251,2.0546875,0.19921875,-0.078125,-1.248046875,-2.1015625,-1.494140625,-0.241331179052426,-0.106567790943553,-0.16076333875682,-0.000448233200748064,-0.000693981059519074,0.000377795153721735,1.91890092329545,0.903009588068182,0.58346650094697,18,14,79,0.179548856490963,-0.742225866553495,0.0869349253510512,0.0901337805511916,0.259611783186336,0.199119888392952,0.196890360487758,0.181412515770399,2.01419301324059e-17,-5.17664442391116e-17,2.69371877825908e-17,-1.38383345170455,-1.39777166193182,-0.83254912405303,0.327814801049114,0.2742732582456,0.141787339075943
"Bodycare",0.000743185176857325,0.052371297285291,0.0546008528158629,3.76168454361265,10.0997348819593,0.0769607734623524,0.49219,0.41322,0.09459,0.305674599331382,0.355392985601762,0.13186553030303,-0.818226207386364,-0.524118134469697,0.233262181712025,0.213632842221863,0.104326190937439,-0.627006942202784,1.47557135483335,1.23320904271307,10.2186803076553,17.0664220109737,12.3107210084997,1.150390625,0.763671875,0.099609375,-1.15234375,-1.65625,-0.9296875,0.0188403534314378,-0.0941709934171533,0.136202719363068,0.00012939521592458,-0.000204233013650386,0.000236079616788083,1.01852509469697,1.58189808238636,0.623727509469697,6,14,28,0.224336141163469,-0.938089232748985,0.0300602621431529,0.0322185753054491,0.0563485378634214,0.239725259198491,0.215296827438602,0.212559874878015,3.36711037238352e-18,1.05404262592451e-17,4.71310821029275e-17,-1.28420928030303,-0.838023792613636,-0.405569365530303,0.233262181712025,0.213632842221863,0.104326190937439
"Bodycare",0.000555168589024968,0.0176936298193258,0.0193591355864007,1.25220115251636,0.252493372048984,0.0665171062330829,0.63789,0.27928,0.08282,0.153378601354454,0.207287158644767,-0.0536961410984848,-0.78811553030303,-0.587306167140151,0.113250771365507,0.115160524758622,0.0652747270565481,-0.845979985804135,0.645642723407189,3.40730888916787,12.9745590524305,38.7938028765065,21.5480370599487,0.443359375,0.16796875,-0.111328125,-0.7578125,-1.69140625,-0.748046875,0.352592951647465,-0.52325720513704,-0.443040285944899,0.000508057836417116,0.000150976158701223,-0.000433098389533289,0.497055516098485,0.95608428030303,0.475978042140151,2,4,10,-0.0972058384284707,-0.913394692604782,0.157793806187267,0.0483965694331583,0.434978565357987,0.198543434733223,0.230228985359229,0.143615815064074,1.40572817896372e-18,-2.6930729156368e-17,-2.35652137887342e-17,-0.704116358901515,-0.90329071969697,-0.160740707859849,0.113250771365507,0.115160524758622,0.0652747270565481
